"","X","Tag","ID_Number","Grid.x","Habitat","Grid.Session.x","date.x","BaitSession","BaitGrid.x","Site.ID.x","Trap.x","Species","Recapture.x","Sex","Age","FINAL_RbPresent_First","Pr.IPA..ng.mL.","Et.IPA..ng.mL.","Rb.presence.last","Column2","Biomarker","Year","Bait","Season","Grid","Density","Area","Opossum","Raccoon","BaitGrid.y","Residency"
"764",764,874,"874_44237","R5","Riparian","R5-2","2/10/2021","Spring 2021","R5_Spring 2021","R5-2",2.1,"Raccoon","Initial","M","Juvenile",NA,"733","",NA,"733",1,2021,"Et_IPA","Spring","R5","75","3",-0.754757967376632,-0.648281065627218,"R5_Spring ",1
"766",766,876,"876_44234","P5","Pine","P5-2","2/7/2021","Spring 2021","P5_Spring 2021","P5-2",5.2,"Raccoon","Initial","M","Juvenile",NA,"2390","",NA,"2390",1,2021,"Et_IPA","Spring","P5","150","3",-0.94954574396804,-0.872940678245864,"P5_Spring ",1
"767",767,877,"877_44235","P6","Pine","P6-2","2/8/2021","Spring 2021","P6_Spring 2021","P6-2",2.4,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P6","150","3",-0.654393588806012,-0.549200210296896,"P6_Spring ",1
"768",768,878,"878_44235","P6","Pine","P6-2","2/8/2021","Spring 2021","P6_Spring 2021","R6-2",6.3,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P6","150","3",-0.654393588806012,-0.549200210296896,"P6_Spring ",4
"769",769,879,"879_44237","B2","Bottomland","B2-2","2/10/2021","Spring 2021","B2_Spring 2021","B2-2",7.1,"Raccoon","Initial","F","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B2","75","3",1.15587645563119,0.927948619368414,"B2_Spring ",1
"770",770,880,"880_44237","P7","Pine","P7-2","2/10/2021","Spring 2021","P7_Spring 2021","P7-2",4.1,"Raccoon","Initial","M","Juvenile",NA,"503","",NA,"503",1,2021,"Et_IPA","Spring","P7","75","3",-1.01193194105028,-0.963197000992783,"P7_Spring ",1
"771",771,881,"881_44238","B2","Bottomland","B2-2","2/11/2021","Spring 2021","B2_Spring 2021","B2-2",7.1,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B2","75","3",1.15587645563119,0.927948619368414,"B2_Spring ",2
"772",772,882,"882_44238","B1","Bottomland","B1-2","2/11/2021","Spring 2021","B1_Spring 2021","B1-2",2.4,"Raccoon","Initial","F","Juvenile",NA,"425","",NA,"425",1,2021,"Et_IPA","Spring","B1","75","3",-0.467244995759304,-0.34686986215249,"B1_Spring ",1
"774",774,884,"884_44237","B1","Bottomland","B1-2","2/10/2021","Spring 2021","B1_Spring 2021","B1-2",4.4,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B1","75","3",-0.467244995759304,-0.34686986215249,"B1_Spring ",2
"775",775,885,"885_44237","P5","Pine","P5-2","2/10/2021","Spring 2021","P5_Spring 2021","P5-2",5.2,"Raccoon","Initial","F","Juvenile",NA,"1670","",NA,"1670",1,2021,"Et_IPA","Spring","P5","150","3",-0.94954574396804,-0.872940678245864,"P5_Spring ",1
"777",777,887,"887_44241","W2","Wetland","W2-2","2/14/2021","Spring 2021","W2_Spring 2021","W2-2",1.3,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","W2","75","3",-0.830107899925121,-0.358940736703237,"W2_Spring ",1
"778",778,888,"888_44239","B2","Bottomland","B2-2","2/12/2021","Spring 2021","B2_Spring 2021","B2-2",4.4,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B2","75","3",1.15587645563119,0.927948619368414,"B2_Spring ",1
"779",779,889,"889_44239","P6","Pine","P6-2","2/12/2021","Spring 2021","P6_Spring 2021","P6-2",7.1,"Raccoon","Initial","F","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P6","150","3",-0.654393588806012,-0.549200210296896,"P6_Spring ",1
"780",780,890,"890_44241","W2","Wetland","W2-2","2/14/2021","Spring 2021","W2_Spring 2021","W2-2",1.1,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","W2","75","3",-0.830107899925121,-0.358940736703237,"W2_Spring ",1
"782",782,894,"894_44242","W2","Wetland","W2-2","2/15/2021","Spring 2021","W2_Spring 2021","W2-2",5.2,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","W2","75","3",-0.830107899925121,-0.358940736703237,"W2_Spring ",1
"784",784,898,"898_44239","P6","Pine","P6-2","2/12/2021","Spring 2021","P6_Spring 2021","P6-2",5.2,"Raccoon","Initial","M","Adult",NA,"582","",NA,"582",1,2021,"Et_IPA","Spring","P6","150","3",-0.654393588806012,-0.549200210296896,"P6_Spring ",1
"785",785,899,"899_44241","B2","Bottomland","B2-2","2/14/2021","Spring 2021","B2_Spring 2021","B2-2",5.1,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B2","75","3",1.15587645563119,0.927948619368414,"B2_Spring ",1
"786",786,900,"900_44241","B1","Bottomland","B1-2","2/14/2021","Spring 2021","B1_Spring 2021","B1-2",4.3,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B1","75","3",-0.467244995759304,-0.34686986215249,"B1_Spring ",1
"787",787,901,"901_44242","P5","Pine","P5-2","2/15/2021","Spring 2021","P5_Spring 2021","P5-2",3.1,"Raccoon","Initial","M","Juvenile",NA,"1810","",NA,"1810",1,2021,"Et_IPA","Spring","P5","150","3",-0.94954574396804,-0.872940678245864,"P5_Spring ",1
"788",788,902,"902_44242","P5","Pine","P5-2","2/15/2021","Spring 2021","P5_Spring 2021","P5-2",3.3,"Raccoon","Inital","M","Adult",NA,"7870","",NA,"7870",1,2021,"Et_IPA","Spring","P5","150","3",-0.94954574396804,-0.872940678245864,"P5_Spring ",1
"789",789,903,"903_44251","R1","Riparian","R1-2","2/24/2021","Spring 2021","R1_Spring 2021","R1-2",3.3,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R1","75","3",0.0855806080558497,-0.647584111265793,"R1_Spring ",1
"790",790,904,"904_44251","P4","Pine","P4-2","2/24/2021","Spring 2021","P4_Spring 2021","P4-2",4.3,"Raccoon","Initial","F","Juvenile",NA,"888","",NA,"888",1,2021,"Et_IPA","Spring","P4","150","3",-0.816217851551863,-0.947937386985461,"P4_Spring ",1
"791",791,905,"905_44252","R1","Riparian","R1-2","2/25/2021","Spring 2021","R1_Spring 2021","R1-2",5.3,"Raccoon","Initial","F","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R1","75","3",0.0855806080558497,-0.647584111265793,"R1_Spring ",1
"792",792,906,"906_44252","P4","Pine","P4-2","2/25/2021","Spring 2021","P4_Spring 2021","P4-2",5.5,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P4","150","3",-0.816217851551863,-0.947937386985461,"P4_Spring ",1
"793",793,907,"907_44254","R2","Riparian","R2-2","2/27/2021","Spring 2021","R2_Spring 2021","R2-2",5.5,"Raccoon","Initial","M","Adult",NA,"63.3","",NA,"63.3",1,2021,"Et_IPA","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",2
"794",794,908,"908_44256","W6","Wetland","W6-2","3/1/2021","Spring 2021","W6_Spring 2021","W6-2",4.5,"Raccoon","Initial","F","Juvenile",NA,"770","",NA,"770",1,2021,"Et_IPA","Spring","W6","150","3",-0.45778183190283,-0.443434390896726,"W6_Spring ",2
"795",795,909,"909_44256","W6","Wetland","W6-2","3/1/2021","Spring 2021","W6_Spring 2021","W6-2",4.3,"Raccoon","Initial","M","Adult",NA,"397","",NA,"397",1,2021,"Et_IPA","Spring","W6","150","3",-0.45778183190283,-0.443434390896726,"W6_Spring ",1
"796",796,910,"910_44252","B5","Bottomland","B5-2","2/25/2021","Spring 2021","B5_Spring 2021","B5-2",5.1,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B5","150","3",0.259340105708829,-0.467007543430512,"B5_Spring ",1
"797",797,911,"911_44252","W6","Wetland","W6-2","2/25/2021","Spring 2021","W6_Spring 2021","W6-2",4.5,"Raccoon","Initial","M","Adult",NA,"2290","",NA,"2290",1,2021,"Et_IPA","Spring","W6","150","3",-0.45778183190283,-0.443434390896726,"W6_Spring ",2
"799",799,913,"913_44255","R6","Riparian","R6-2","2/28/2021","Spring 2021","R6_Spring 2021","R6-2",5.3,"Raccoon","Initial","M","Juvenile",NA,"65.7","",NA,"65.7",1,2021,"Et_IPA","Spring","R6","150","3",-0.2068998841559,-1.11468702827564,"R6_Spring ",1
"800",800,914,"914_44255","P4","Pine","P4-2","2/28/2021","Spring 2021","P4_Spring 2021","P4-2",2.1,"Raccoon","Initial","M","Adult",NA,"10200","",NA,"10200",1,2021,"Et_IPA","Spring","P4","150","3",-0.816217851551863,-0.947937386985461,"P4_Spring ",1
"801",801,915,"915_44273","B3","Bottomland","B3-2","3/18/2021","Spring 2021","B3_Spring 2021","B3-2",1.2,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B3","75","3",-0.123348297672518,0.253585545529095,"B3_Spring ",1
"803",803,917,"917_44274","R4","Riparian","R4-2","3/19/2021","Spring 2021","R4_Spring 2021","R4-2",1.2,"Raccoon","Initial","F","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R4","75","3",1.03715075307207,-0.170708554591531,"R4_Spring ",1
"804",804,918,"918_44274","R3","Riparian","R3-2","3/19/2021","Spring 2021","R3_Spring 2021","R3-2",5.4,"Raccoon","Initial","M","Adult",NA,"58*","",NA,"58*",1,2021,"Et_IPA","Spring","R3","150","3",0.114837146635641,-0.26891236366577,"R3_Spring ",2
"807",807,921,"921_44257","W5","Wetland","W5-2","3/2/2021","Spring 2021","W5_Spring 2021","W5-2",5.1,"Raccoon","Initial","F","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","W5","150","3",-0.412348253919155,-0.907814010153179,"W5_Spring ",1
"809",809,923,"923_44257","W5","Wetland","W5-2","3/2/2021","Spring 2021","W5_Spring 2021","W5-2",3.5,"Raccoon","Initial","M","Juvenile",NA,"347","",NA,"347",1,2021,"Et_IPA","Spring","W5","150","3",-0.412348253919155,-0.907814010153179,"W5_Spring ",1
"810",810,924,"924_44258","W5","Wetland","W5-2","3/3/2021","Spring 2021","W5_Spring 2021","W5-2",3.5,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","W5","150","3",-0.412348253919155,-0.907814010153179,"W5_Spring ",1
"811",811,925,"925_44259","B5","Bottomland","B5-2","3/4/2021","Spring 2021","B5_Spring 2021","B5-2",4.2,"Raccoon","Initial","M","Juvenile",NA,"85.6","",NA,"85.6",1,2021,"Et_IPA","Spring","B5","150","3",0.259340105708829,-0.467007543430512,"B5_Spring ",1
"812",812,926,"926_44259","B4","Bottomland","B4-2","3/4/2021","Spring 2021","B4_Spring 2021","B4-2",4.1,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B4","150","3",0.836724788118357,-0.10640290542107,"B4_Spring ",1
"813",813,927,"927_44259","B4","Bottomland","B4-2","3/4/2021","Spring 2021","B4_Spring 2021","B4-2",3.1,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B4","150","3",0.836724788118357,-0.10640290542107,"B4_Spring ",1
"816",816,931,"931_44277","R3","Riparian","R3-2","3/22/2021","Spring 2021","R3_Spring 2021","R3-2",5.5,"Raccoon","Initial","F","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R3","150","3",0.114837146635641,-0.26891236366577,"R3_Spring ",1
"817",817,932,"932_44277","P3","Pine","P3-2","3/22/2021","Spring 2021","P3_Spring 2021","P3-2",3.5,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P3","75","3",-0.945917040512127,-0.777548236902218,"P3_Spring ",1
"818",818,933,"933_44278","R4","Riparian","R4-2","3/23/2021","Spring 2021","R4_Spring 2021","R4-2",2.5,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R4","75","3",1.03715075307207,-0.170708554591531,"R4_Spring ",1
"821",821,937,"937_44267","P2","Pine","P2-2","3/12/2021","Spring 2021","P2_Spring 2021","P2-2",5.2,"Raccoon","Initial","M","Adult",NA,"4400","",NA,"4400",1,2021,"Et_IPA","Spring","P2","75","3",-0.997424220418293,-0.38304814185324,"P2_Spring ",1
"822",822,938,"938_44269","P3","Pine","P3-2","3/14/2021","Spring 2021","P3_Spring 2021","P3-2",5.3,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P3","75","3",-0.945917040512127,-0.777548236902218,"P3_Spring ",1
"823",823,939,"939_44272","R4","Riparian","R4-2","3/17/2021","Spring 2021","R4_Spring 2021","R4-2",3.4,"Raccoon","Initial","M","Juvenile",NA,"422","",NA,"422",1,2021,"Et_IPA","Spring","R4","75","3",1.03715075307207,-0.170708554591531,"R4_Spring ",1
"824",824,940,"940_44272","R4","Riparian","R4-2","3/17/2021","Spring 2021","R4_Spring 2021","R4-2",4.5,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R4","75","3",1.03715075307207,-0.170708554591531,"R4_Spring ",2
"825",825,941,"941_44273","R4","Riparian","R4-2","3/18/2021","Spring 2021","R4_Spring 2021","R4-2",5.5,"Raccoon","Initial","M","Juvenile",NA,"1160","",NA,"1160",1,2021,"Et_IPA","Spring","R4","75","3",1.03715075307207,-0.170708554591531,"R4_Spring ",1
"826",826,942,"942_44273","R4","Riparian","R4-2","3/18/2021","Spring 2021","R4_Spring 2021","R4-2",3.4,"Raccoon","Initial","M","Adult",NA,"506","",NA,"506",1,2021,"Et_IPA","Spring","R4","75","3",1.03715075307207,-0.170708554591531,"R4_Spring ",1
"827",827,943,"943_44273","W3","Wetland","W3-2","3/18/2021","Spring 2021","W3_Spring 2021","W3-2",2.3,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","W3","75","3",-0.882766170070536,-0.999514703823067,"W3_Spring ",1
"828",828,944,"944_44273","W3","Wetland","W3-2","3/18/2021","Spring 2021","W3_Spring 2021","W3-2",2.2,"Raccoon","Initial","M","Adult",NA,"196","",NA,"196",1,2021,"Et_IPA","Spring","W3","75","3",-0.882766170070536,-0.999514703823067,"W3_Spring ",1
"829",829,945,"945_44273","P3","Pine","P3-2","3/18/2021","Spring 2021","P3_Spring 2021","P3-2",5.5,"Raccoon","Initial","F","Juvenile",NA,"1810","",NA,"1810",1,2021,"Et_IPA","Spring","P3","75","3",-0.945917040512127,-0.777548236902218,"P3_Spring ",2
"830",830,946,"946_44274","P3","Pine","P3-2","3/19/2021","Spring 2021","P3_Spring 2021","P3-2",3.5,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P3","75","3",-0.945917040512127,-0.777548236902218,"P3_Spring ",1
"832",832,948,"948_44277","W1","Wetland","W1-2","3/22/2021","Spring 2021","W1_Spring 2021","W1-2",7.5,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","W1","75","3",-0.447714837891408,-0.547806915027724,"W1_Spring ",1
"835",835,951,"951_44492","W2","Wetland","W2-1","10/23/2021","Spring 2021","W2_Spring 2021","W2-1",2.5,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","W2","75","3",-0.830107899925121,-0.358940736703237,"W2_Spring ",1
"836",836,952,"952_44492","W2","Wetland","W2-1","10/23/2021","Spring 2021","W2_Spring 2021","W2-1",1.5,"Raccoon","Initial","F","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","W2","75","3",-0.830107899925121,-0.358940736703237,"W2_Spring ",1
"837",837,953,"953_44492","P5","Pine","P5-1","10/23/2021","Spring 2021","P5_Spring 2021","P5-1",1.4,"Raccoon","Initial","F","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P5","150","3",-0.94954574396804,-0.872940678245864,"P5_Spring ",1
"838",838,954,"954_44494","B1","Bottomland","B1-1","10/25/2021","Spring 2021","B1_Spring 2021","B1-1",3.4,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B1","75","3",-0.467244995759304,-0.34686986215249,"B1_Spring ",1
"840",840,958,"958_44492","B1","Bottomland","B1-1","10/23/2021","Spring 2021","B1_Spring 2021","B1-1",6.6,"Raccoon","Initial","F","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B1","75","3",-0.467244995759304,-0.34686986215249,"B1_Spring ",1
"841",841,959,"959_44492","P6","Pine","P6-1","10/23/2021","Spring 2021","P6_Spring 2021","P6-1",6.2,"Raccoon","Initial","F","Juvenile",NA,"158","",NA,"158",1,2021,"Et_IPA","Spring","P6","150","3",-0.654393588806012,-0.549200210296896,"P6_Spring ",1
"842",842,960,"960_44493","P6","Pine","P6-1","10/24/2021","Spring 2021","P6_Spring 2021","P6-1",7.1,"Raccoon","Initial","F","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P6","150","3",-0.654393588806012,-0.549200210296896,"P6_Spring ",2
"843",843,961,"961_44494","B5","Bottomland","B5-1","10/25/2021","Spring 2021","B5_Spring 2021","B5-1",1.4,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B5","150","3",0.259340105708829,-0.467007543430512,"B5_Spring ",1
"845",845,963,"963_44495","B6","Bottomland","B6-1","10/26/2021","Spring 2021","B6_Spring 2021","B6-1",3.5,"Raccoon","Initial","F","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B6","150","3",-0.0359836122538214,-0.00196946003751243,"B6_Spring ",1
"846",846,964,"964_44495","B1","Bottomland","B1-1","10/26/2021","Spring 2021","B1_Spring 2021","B1-1",6.6,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B1","75","3",-0.467244995759304,-0.34686986215249,"B1_Spring ",1
"847",847,965,"965_44496","B5","Bottomland","B5-1","10/27/2021","Spring 2021","B5_Spring 2021","B5-1",2.5,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B5","150","3",0.259340105708829,-0.467007543430512,"B5_Spring ",1
"848",848,966,"966_44497","B1","Bottomland","B1-1","10/28/2021","Spring 2021","B1_Spring 2021","B1-1",5.6,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B1","75","3",-0.467244995759304,-0.34686986215249,"B1_Spring ",1
"849",849,967,"967_44498","B6","Bottomland","B6-1","10/29/2021","Spring 2021","B6_Spring 2021","B6-1",2.1,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B6","150","3",-0.0359836122538214,-0.00196946003751243,"B6_Spring ",1
"852",852,970,"970_44495","B1","Bottomland","B1-1","10/26/2021","Spring 2021","B1_Spring 2021","B1-1",6.1,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B1","75","3",-0.467244995759304,-0.34686986215249,"B1_Spring ",1
"854",854,972,"972_44498","R1","Riparian","R1-1","10/29/2021","Spring 2021","R1_Spring 2021","R1-1",5.1,"Raccoon","Initial","F","Adult",NA,"40*","",NA,"40*",1,2021,"Et_IPA","Spring","R1","75","3",0.0855806080558497,-0.647584111265793,"R1_Spring ",1
"855",855,973,"973_44499","W2","Wetland","W2-1","10/30/2021","Spring 2021","W2_Spring 2021","W2-1",3.2,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","W2","75","3",-0.830107899925121,-0.358940736703237,"W2_Spring ",1
"856",856,975,"975_44500","B5","Bottomland","B5-1","10/31/2021","Spring 2021","B5_Spring 2021","B5-1",3.3,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B5","150","3",0.259340105708829,-0.467007543430512,"B5_Spring ",1
"858",858,977,"977_44500","B1","Bottomland","B1-1","10/31/2021","Spring 2021","B1_Spring 2021","B1-1",2.4,"Raccoon","Initial","F","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B1","75","3",-0.467244995759304,-0.34686986215249,"B1_Spring ",1
"859",859,978,"978_44508","R5","Riparian","R5-1","11/8/2021","Spring 2021","R5_Spring 2021","R5-1",1.4,"Raccoon","Initial","F","Adult",NA,"145","",NA,"145",1,2021,"Et_IPA","Spring","R5","75","3",-0.754757967376632,-0.648281065627218,"R5_Spring ",1
"861",861,980,"980_44508","R2","Riparian","R2-1","11/8/2021","Spring 2021","R2_Spring 2021","R3-1",2.2,"Raccoon","Initial","F","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",1
"863",863,982,"982_44509","R5","Riparian","R5-1","11/9/2021","Spring 2021","R5_Spring 2021","R5-1",3.1,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R5","75","3",-0.754757967376632,-0.648281065627218,"R5_Spring ",1
"866",866,985,"985_44512","B2","Bottomland","B2-1","11/12/2021","Spring 2021","B2_Spring 2021","B2-1",7.4,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B2","75","3",1.15587645563119,0.927948619368414,"B2_Spring ",1
"868",868,987,"987_44513","B2","Bottomland","B2-1","11/13/2021","Spring 2021","B2_Spring 2021","B2-1",9.4,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B2","75","3",1.15587645563119,0.927948619368414,"B2_Spring ",1
"869",869,988,"988_44513","B3","Bottomland","B3-1","11/13/2021","Spring 2021","B3_Spring 2021","B3-1",2.3,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B3","75","3",-0.123348297672518,0.253585545529095,"B3_Spring ",2
"871",871,990,"990_44644","P7","Pine","P7-2","3/24/2022","Spring 2021","P7_Spring 2021","P7-2",4.1,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P7","75","3",-1.01193194105028,-0.963197000992783,"P7_Spring ",1
"874",874,996,"996_44509","B2","Bottomland","B2-1","11/9/2021","Spring 2021","B2_Spring 2021","B2-1",9.2,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B2","75","3",1.15587645563119,0.927948619368414,"B2_Spring ",1
"875",875,997,"997_44605","B1","Bottomland","B1-2","2/13/2022","Spring 2021","B1_Spring 2021","B1-2",1.4,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B1","75","3",-0.467244995759304,-0.34686986215249,"B1_Spring ",2
"876",876,998,"998_44517","R2","Riparian","R2-1","11/17/2021","Spring 2021","R2_Spring 2021","R2-1",3.4,"Raccoon","Initial","F","Adult",NA,"165","",NA,"165",1,2021,"Et_IPA","Spring","R2","150","3",0.0410747090855862,0.19997982050451,"R2_Spring ",2
"878",878,1000,"1000_44528","R4","Riparian","R4-1","11/28/2021","Spring 2021","R4_Spring 2021","R4-1",5.1,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R4","75","3",1.03715075307207,-0.170708554591531,"R4_Spring ",1
"880",880,1002,"1002_44509","B3","Bottomland","B3-1","11/9/2021","Spring 2021","B3_Spring 2021","B3-1",5.3,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B3","75","3",-0.123348297672518,0.253585545529095,"B3_Spring ",1
"882",882,1004,"1004_44510","B2","Bottomland","B2-1","11/10/2021","Spring 2021","B2_Spring 2021","B2-1",8.3,"Raccoon","Initial","F","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B2","75","3",1.15587645563119,0.927948619368414,"B2_Spring ",1
"883",883,1005,"1005_44510","B2","Bottomland","B2-1","11/10/2021","Spring 2021","B2_Spring 2021","B2-1",8.4,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B2","75","3",1.15587645563119,0.927948619368414,"B2_Spring ",1
"886",886,1008,"1008_44511","B2","Bottomland","B2-1","11/11/2021","Spring 2021","B2_Spring 2021","B2-1",6.1,"Raccoon","Initial","M","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B2","75","3",1.15587645563119,0.927948619368414,"B2_Spring ",2
"887",887,1009,"1009_44511","B3","Bottomland","B3-1","11/11/2021","Spring 2021","B3_Spring 2021","B3-1",2.4,"Raccoon","Initial","F","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B3","75","3",-0.123348297672518,0.253585545529095,"B3_Spring ",1
"889",889,1011,"1011_44512","B2","Bottomland","B2-1","11/12/2021","Spring 2021","B2_Spring 2021","B2-1",8.2,"Raccoon","Initial","F","Juvenile",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B2","75","3",1.15587645563119,0.927948619368414,"B2_Spring ",1
"891",891,1013,"1013_44513","B3","Bottomland","B3-1","11/13/2021","Spring 2021","B3_Spring 2021","B3-1",1.4,"Raccoon","Initial","F","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B3","75","3",-0.123348297672518,0.253585545529095,"B3_Spring ",1
"892",892,1014,"1014_44515","B2","Bottomland","B2-1","11/15/2021","Spring 2021","B2_Spring 2021","B2-1",9.3,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","B2","75","3",1.15587645563119,0.927948619368414,"B2_Spring ",1
"894",894,1016,"1016_44515","W1","Wetland","W1-1","11/15/2021","Spring 2021","W1_Spring 2021","W1-1",7.2,"Raccoon","Initial","F","Juvenile",NA,"70*","",NA,"70*",1,2021,"Et_IPA","Spring","W1","75","3",-0.447714837891408,-0.547806915027724,"W1_Spring ",1
"895",895,1017,"1017_44604","P6","Pine","P6-2","2/12/2022","Spring 2021","P6_Spring 2021","P6-2",1.3,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P6","150","3",-0.654393588806012,-0.549200210296896,"P6_Spring ",4
"897",897,1019,"1019_44606","P5","Pine","P5-2","2/14/2022","Spring 2021","P5_Spring 2021","P5-2",2.5,"Raccoon","Initial","M","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","P5","150","3",-0.94954574396804,-0.872940678245864,"P5_Spring ",2
"898",898,1020,"1020_44531","R3","Riparian","R3-1","12/1/2021","Spring 2021","R3_Spring 2021","R3-1",3.4,"Raccoon","Initial","F","Adult",NA,"ND","",NA,"ND",0,2021,"Et_IPA","Spring","R3","150","3",0.114837146635641,-0.26891236366577,"R3_Spring ",1
